"gid","node_id","node_type","node_name","turn_p","updatedate","remark","hist_type","histremark","geom"
2730,"3010060500","101",예산한우정육식당,"1","20230519",,,,MULTIPOINT ((212940.18369999994 466015.67039999925))
2731,"3010060700","101",천안지하차도,"1","20230519",,,,MULTIPOINT ((212978.92899999954 467208.5585999992))
2732,"3010061100","101",행정리227,"0","20230519",,,,MULTIPOINT ((213040.7572999997 453869.8654999994))
2733,"3010065100","104",오룡지하차도동측,"0","20230519",,,,MULTIPOINT ((213481.23720000032 467531.6229999997))
2734,"3010067100","101",법상빌딩,"0","20230519",,,,MULTIPOINT ((213621.6294999998 469404.5145999994))
2735,"3010068900","101",충남고용네트워크,"0","20230519",,,,MULTIPOINT ((213677.56429999974 464944.1970000006))
2736,"3010070800","102",KT천안지점,"0","20230519",,,,MULTIPOINT ((213779.6980999997 468392.8548000008))
2737,"3010079800","101",풍만주막,"0","20230519",,,,MULTIPOINT ((214235.49409999978 469156.0080999993))
2738,"3010080100","101",충절오거리,"0","20230519",,,,MULTIPOINT ((214243.6261 466215.23479999974))
2739,"3010081800","104",청산교,"0","20230519",,,,MULTIPOINT ((214335.12629999965 464765.30040000007))
2740,"3010084500","101",구성동499,"0","20230519",,,,MULTIPOINT ((214440.18599999975 466633.3128999993))
2741,"3010085800","101",천안로사거리,"0","20230519",,,,MULTIPOINT ((214542.3197999997 469125.9542999994))
2742,"3010087900","101",구성삼거리,"0","20230519",,,,MULTIPOINT ((214672.45320000034 466700.1007000003))
2743,"3010088100","101",구성동490,"0","20230519",,,,MULTIPOINT ((214683.67169999983 466505.8613000009))
2744,"3010088400","101",굴울사거리,"0","20230519",,,,MULTIPOINT ((214701.31290000025 465855.2605000008))
2745,"3010096600","101",백석대학교교차로,"0","20230519",,,,MULTIPOINT ((216173.17190000042 471425.19659999944))
2746,"3010097700","101",금강제화상설아울렛현풍점,"0","20230519",,,,MULTIPOINT ((216613.70249999966 461361.84610000066))
2747,"3010097900","104",연수교,"0","20230519",,,,MULTIPOINT ((216770.72130000032 469198.2280000001))
2748,"3010098100","101",쉼터CoffeeHouse,"0","20230519",,,,MULTIPOINT ((216794.8962000003 469169.7148000002))
2749,"3010099000","104",유량지하차도,"0","20230519",,,,MULTIPOINT ((216945.2854000004 467101.0589000005))
2750,"3010102700","101",천정리53-2,"0","20230519",,,,MULTIPOINT ((219049.3320000004 462584.87040000036))
2751,"3010103800","101",수연합내과,"0","20230519",,,,MULTIPOINT ((219378.16860000044 462014.80870000087))
2752,"3010108100","106",목천IC앞,"0","20230519",,,,MULTIPOINT ((220763.09750000015 463494.3967000004))
2753,"3010109000","101",목천북면파출소,"0","20230519",,,,MULTIPOINT ((221024.0491000004 465267.71350000054))
2754,"3010109300","103",속성변화점,"0","20230519",,,,MULTIPOINT ((221063.9241000004 460467.0194000006))
2755,"3010109400","101",전적교,"0","20230519",,,,MULTIPOINT ((221072.9110000003 466476.24840000086))
2756,"3010110200","101",서리213,"0","20230519",,,,MULTIPOINT ((221230.3239000002 465325.14169999957))
2757,"3010113500","101",대화리340,"0","20230519",,,,MULTIPOINT ((222939.2045 459923.90359999985))
2758,"3010116900","101",신풍리576,"0","20230519",,,,MULTIPOINT ((223755.50490000006 460046.5388999991))
2759,"3010117200","101",가전1리,"0","20230519",,,,MULTIPOINT ((223771.80960000027 462335.2600999996))
2760,"3010118500","101",신풍리563,"0","20230519",,,,MULTIPOINT ((223964.16119999997 460089.1317999996))
2761,"3010119800","105",천안시동남구-천안시서북구,"0","20230519",,,,MULTIPOINT ((224230.57400000002 476109.6490000002))
2762,"3010120400","104",오곡교,"0","20230519",,,,MULTIPOINT ((224371.70660000015 469274.71419999935))
2763,"3010120700","103",속성변화점,"0","20230519",,,,MULTIPOINT ((224421.94429999962 469186.5907000005))
2764,"3010122700","102",신자경천도뫼,"0","20230519",,,,MULTIPOINT ((225341.8487999998 469627.3252000008))
2765,"3010122900","101",세븐일레븐천안수신제일점,"0","20230519",,,,MULTIPOINT ((225405.34640000015 459430.6326000001))
2766,"3010125100","104",제2병천교,"0","20230519",,,,MULTIPOINT ((226486.62349999975 462200.23330000043))
2767,"3010125700","101",병천리213-1,"0","20230519",,,,MULTIPOINT ((226637.94400000013 462172.0412000008))
2768,"3010126000","101",병천중앙,"0","20230519",,,,MULTIPOINT ((226711.25999999978 462783.0831000004))
2769,"3010126900","101",탑원리296-2,"0","20230519",,,,MULTIPOINT ((227034.20880000014 462295.9506000001))
2770,"3010129500","103",속성변화점,"0","20230519",,,,MULTIPOINT ((227902.07510000002 463880.23220000044))
2771,"3010130000","104",용두교,"0","20230519",,,,MULTIPOINT ((228016.4994000001 460602.5013999995))
2772,"3010130100","104",용두2교서측,"0","20230519",,,,MULTIPOINT ((228044.69660000037 461735.8964000009))
2773,"3010130400","104",봉향교,"0","20230519",,,,MULTIPOINT ((228062.29839999974 469945.5591000002))
2774,"3010134100","101",동면삼거리,"1","20230519",,,,MULTIPOINT ((231510.0100999996 464520.2550000008))
2775,"3010135100","102",덕성리,"0","20230519",,,,MULTIPOINT ((232465.83770000003 468489.8403999992))
2776,"3020002200","102",성정동183-11,"0","20230519",,,,MULTIPOINT ((212908.59370000008 468212.0855999999))
2777,"3020003300","101",쌍용동285-8,"0","20230519",,,,MULTIPOINT ((211360.19460000005 467675.40670000017))
2778,"3020003400","101",쌍용동285-34,"0","20230519",,,,MULTIPOINT ((211321.22169999965 467627.2712999992))
2779,"3020012700","102",신당동223-2,"0","20230519",,,,MULTIPOINT ((214339.37899999972 472240.4589000009))
2780,"3020013900","102",신당동98,"0","20230519",,,,MULTIPOINT ((214065.61849999987 473302.4673999995))
2781,"3020016100","102",백석동1187,"0","20230519",,,,MULTIPOINT ((209235.24540000036 469921.6503999997))
2782,"3020018300","103",속성변화점,"0","20230519",,,,MULTIPOINT ((209098.45999999996 473729.3548000008))
2783,"3020018600","101",백석동874,"0","20230519",,,,MULTIPOINT ((211092.63040000014 469290.4704))
2784,"3020022800","102",쌍용동2109,"0","20230519",,,,MULTIPOINT ((210610.67129999958 467684.6077999994))
2785,"3020023500","102",왕림리299-43,"0","20230519",,,,MULTIPOINT ((209190.43159999978 480367.8197000008))
2786,"3020024400","101",대진정공,"0","20230519",,,,MULTIPOINT ((207594.48570000008 481098.7868000008))
2787,"3020028400","101",석곡리11-1,"0","20230519",,,,MULTIPOINT ((209193.62170000002 476505.20040000044))
2788,"3020028700","103",속성변화점,"0","20230519",,,,MULTIPOINT ((209205.59590000007 466777.3772999998))
2789,"3020028900","101",왕림사거리,"0","20230519",,,,MULTIPOINT ((209209.06180000026 480794.67339999974))
2790,"3020029700","101",왕림리299-40,"0","20230519",,,,MULTIPOINT ((209316.0262000002 480556.3471000008))
2791,"3020030800","101",고속철도사거리,"1","20230519",,,,MULTIPOINT ((209408.48500000034 466988.1162999999))
2792,"3020035300","101",불당24로교차로,"0","20230519",,,,MULTIPOINT ((209643.62289999984 469270.49719999917))
2793,"3020037500","101",와룡리125-7,"0","20230519",,,,MULTIPOINT ((209746.6445000004 483919.3912000004))
2794,"3020038700","101",코린코리아,"0","20230519",,,,MULTIPOINT ((209820.95359999966 470683.9394000005))
2795,"3020041600","104",지하차도,"0","20230519",,,,MULTIPOINT ((209962.8498999998 468855.5603))
2796,"3020041800","101",청실홍실,"0","20230519",,,,MULTIPOINT ((209972.0094999997 470289.07960000075))
2797,"3020043400","101",천안시청직장어린이집,"0","20230519",,,,MULTIPOINT ((210062.86280000024 468661.17390000075))
2798,"3020045100","101",주우리교회,"0","20230519",,,,MULTIPOINT ((210142.24820000026 465584.9957999997))
2799,"3020046300","106",우신1교차로,"0","20230519",,,,MULTIPOINT ((210210.73060000036 480767.83100000024))
2800,"3020046600","101",세노피자,"1","20230519",,,,MULTIPOINT ((210214.33220000006 465901.6143999994))
2801,"3020047800","101",쌍용동1905,"0","20230519",,,,MULTIPOINT ((210247.2089999998 465951.7792000007))
2802,"3020048700","101",세븐일레븐,"1","20230519",,,,MULTIPOINT ((210273.84049999993 471980.5454999991))
2803,"3020050900","101",신갈리313,"1","20230519",,,,MULTIPOINT ((210329.37480000034 473607.8785999995))
2804,"3020054900","101",동양방식주,"0","20230519",,,,MULTIPOINT ((210474.3585000001 472881.5694999993))
2805,"3020057000","101",삼성디지털프라자,"0","20230519",,,,MULTIPOINT ((210523.22049999982 465794.1314000003))
2806,"3020057200","101",월봉일성아파트501동,"0","20230519",,,,MULTIPOINT ((210528.7148000002 466532.65139999986))
2807,"3020057400","101",율금교,"0","20230519",,,,MULTIPOINT ((210530.5820000004 478735.7104000002))
2808,"3020060000","101",백석동1141,"0","20230519",,,,MULTIPOINT ((210614.1398 470551.00159999914))
2809,"3020061300","101",세모시쭈꾸미,"0","20230519",,,,MULTIPOINT ((210646.87129999977 466888.7628000006))
2810,"3020061700","101",마나트레이딩,"1","20230519",,,,MULTIPOINT ((210666.2564000003 470069.2467))
2811,"3020062000","101",수정통일식,"0","20230519",,,,MULTIPOINT ((210669.62679999974 466997.93740000017))
2812,"3020064500","101",페펙트클리닝,"0","20230519",,,,MULTIPOINT ((210740.98309999984 466748.08770000003))
2813,"3020064900","101",명동이동갈비,"0","20230519",,,,MULTIPOINT ((210755.43649999984 466870.7161999997))
2814,"3020067300","104",장천교,"0","20230519",,,,MULTIPOINT ((210800.06730000023 480419.93740000017))
2815,"3020067400","101",목양제일교회,"0","20230519",,,,MULTIPOINT ((210801.75439999998 466533.1052000001))
2816,"3020070600","101",공단사거리,"1","20230519",,,,MULTIPOINT ((210895.6601999998 471881.89389999956))
2817,"3020071600","102",복모리340-1,"0","20230519",,,,MULTIPOINT ((210935.27249999996 483579.5499000009))
2818,"3020073800","101",환서중학교,"0","20230519",,,,MULTIPOINT ((211025.88949999958 469790.6174999997))
2819,"3020074200","101",성성동437-8,"0","20230519",,,,MULTIPOINT ((211029.95629999973 471284.23149999976))
2820,"3020074300","101",성성동898,"0","20230519",,,,MULTIPOINT ((211030.25420000032 471227.3004999999))
2821,"3020074400","101",백송정,"0","20230519",,,,MULTIPOINT ((211034.2346999999 469547.0393000003))
2822,"3020075100","101",아모텍,"1","20230519",,,,MULTIPOINT ((211048.0921 473879.6707000006))
2823,"3020078500","101",엔제리너스,"0","20230519",,,,MULTIPOINT ((211166.3197999997 469457.87069999985))
2824,"3020079500","101",동진정보통신,"0","20230519",,,,MULTIPOINT ((211216.4397 469377.7181000002))
2825,"3020080100","101",아이뜰어린이집,"0","20230519",,,,MULTIPOINT ((211233.74370000046 466439.1194000002))
2826,"3020081300","101",백석아이파크아파트,"0","20230519",,,,MULTIPOINT ((211264.78589999955 470601.3543999996))
2827,"3020082000","101",백석장로교회,"0","20230519",,,,MULTIPOINT ((211305.70270000026 469316.97670000046))
2828,"3020082200","101",주천안물류보세장치장,"0","20230519",,,,MULTIPOINT ((211320.54330000002 469216.8132000007))
2829,"3020082800","101",은총교,"0","20230519",,,,MULTIPOINT ((211349.69130000006 469565.96169999987))
2830,"3020086700","101",열린홈인테리어,"0","20230519",,,,MULTIPOINT ((211426.8998999996 467499.4650999997))
2831,"3020090200","103",속성변화점,"0","20230519",,,,MULTIPOINT ((211540.98979999963 471381.9587999992))
2832,"3020091100","101",광명장미아파트102동,"0","20230519",,,,MULTIPOINT ((211555.97149999999 467017.8364000004))
2833,"3020091300","101",od수산물유통,"0","20230519",,,,MULTIPOINT ((211558.142 470531.22399999946))
2834,"3020092000","101",우체국,"0","20230519",,,,MULTIPOINT ((211564.06170000043 479787.97030000016))
2835,"3020093700","101",부송리151-2,"0","20230519",,,,MULTIPOINT ((211628.47649999987 475322.78360000066))
2836,"3020094000","101",대우타워아파트106동,"0","20230519",,,,MULTIPOINT ((211647.50150000025 467572.6129999999))
2837,"3020095800","101",영신슈퍼,"0","20230519",,,,MULTIPOINT ((211672.97750000004 467726.90210000053))
2838,"3020096200","101",오복떡방아간,"0","20230519",,,,MULTIPOINT ((211680.58079999965 466994.6832999997))
2839,"3020100100","101",신축중,"0","20230519",,,,MULTIPOINT ((211757.7067999998 466598.8944000006))
2840,"3020103700","104",상덕교,"0","20230519",,,,MULTIPOINT ((211839.32859999966 477167.9620999992))
2841,"3020104000","101",승진오피스텔,"0","20230519",,,,MULTIPOINT ((211844.44600000046 470634.5867999997))
2842,"3020108300","101",푸른교회,"0","20230519",,,,MULTIPOINT ((211948.65469999984 470196.71920000017))
2843,"3020110000","101",퍼피해븐,"0","20230519",,,,MULTIPOINT ((211973.18310000002 470579.8605000004))
2844,"3020113300","101",성정동1540,"0","20230519",,,,MULTIPOINT ((212066.96850000042 469899.74149999954))
2845,"3020113400","101",성정동1540,"0","20230519",,,,MULTIPOINT ((212070.31340000033 469950.64360000007))
2846,"3020114900","101",구상골사거리,"0","20230519",,,,MULTIPOINT ((212095.03959999979 468878.38639999926))
2847,"3020116200","101",한회중천안교회,"0","20230519",,,,MULTIPOINT ((212118.2832000004 470750.4386999998))
2848,"3020125900","101",미주프라자,"0","20230519",,,,MULTIPOINT ((212325.6902999999 470782.90660000034))
2849,"3020129800","101",웨딩라떼,"0","20230519",,,,MULTIPOINT ((212432.73809999973 469931.5144999996))
2850,"3020130200","101",대흥산업,"0","20230519",,,,MULTIPOINT ((212439.13580000028 469622.6300000008))
2851,"3020130300","101",성성동45-32,"0","20230519",,,,MULTIPOINT ((212441.47620000038 472146.3830999993))
2852,"3020133700","101",최진사댁잔칫날,"0","20230519",,,,MULTIPOINT ((212532.21270000003 468153.2781000007))
2853,"3020134300","101",대양카센타,"0","20230519",,,,MULTIPOINT ((212561.68659999967 468950.24090000056))
2854,"3020135200","101",수헐교차로,"1","20230519",,,,MULTIPOINT ((212579.3934000004 476628.0753000006))
2855,"3020135900","101",국제청소년문화교류센터,"0","20230519",,,,MULTIPOINT ((212593.60670000035 469916.25740000047))
2856,"3020139400","101",배달윤박사집,"0","20230519",,,,MULTIPOINT ((212690.52180000022 468953.1592999995))
2857,"3020141000","101",농수산물도매판장,"0","20230519",,,,MULTIPOINT ((212734.11840000004 469650.17650000006))
2858,"3020141900","101",천안오성고등학교,"0","20230519",,,,MULTIPOINT ((212760.72130000032 471394.3897999991))
2859,"3020143400","101",미래건설,"0","20230519",,,,MULTIPOINT ((212800.6336000003 469510.0474999994))
2860,"3020147400","101",신성3교,"0","20230519",,,,MULTIPOINT ((212926.9933000002 468897.3180999998))
2861,"3020148100","101",천안두정동성당,"0","20230519",,,,MULTIPOINT ((212934.1398 471066.68209999986))
2862,"3020148400","101",성우공업사,"0","20230519",,,,MULTIPOINT ((212946.78039999958 469419.6258000005))
2863,"3020149400","101",천안수입식품검사소,"0","20230519",,,,MULTIPOINT ((212989.76790000033 471014.0854000002))
2864,"3020150100","102",성정교,"0","20230519",,,,MULTIPOINT ((213010.44689999986 468112.49540000036))
2865,"3020155300","104",신성교,"0","20230519",,,,MULTIPOINT ((213419.31989999954 468902.5832000002))
2866,"3020157500","104",두정지하차도,"0","20230519",,,,MULTIPOINT ((213524.3596999999 470723.15740000084))
2867,"3020161200","101",나우빌APT,"1","20230519",,,,MULTIPOINT ((214009.07519999985 475451.4433999993))
2868,"3020162100","101",천안개방교도소앞오거리,"0","20230519",,,,MULTIPOINT ((214234.21530000027 473269.81200000085))
2869,"3020162600","101",군동리삼거리,"0","20230519",,,,MULTIPOINT ((214589.90440000035 477996.97169999965))
2870,"3020163000","104",군동육교,"0","20230519",,,,MULTIPOINT ((214663.39580000006 477706.6183000002))
2871,"3020168000","101",문덕리243-9,"0","20230519",,,,MULTIPOINT ((216261.14389999956 475400.3859000001))
2872,"3020168800","101",문덕리12,"0","20230519",,,,MULTIPOINT ((216699.5669999998 475500.25960000046))
2873,"3020169200","106",북천안IC,"0","20230519",,,,MULTIPOINT ((216854.62320000026 477939.9012000002))
2874,"3020169600","103",속성변화점,"0","20230519",,,,MULTIPOINT ((216892.10599999968 479255.63910000026))
2875,"3020171300","104",용정2교,"0","20230519",,,,MULTIPOINT ((217321.10720000044 480380.6026000008))
2876,"3020172400","101",양계장,"1","20230519",,,,MULTIPOINT ((217674.03859999962 474441.26820000075))
2877,"3020173700","101",승도교회,"0","20230519",,,,MULTIPOINT ((218193.41009999998 479334.0479000006))
2878,"3020174400","104",저리교,"0","20230519",,,,MULTIPOINT ((218413.7276999997 475978.6174999997))
2879,"3020174500","104",저리교,"0","20230519",,,,MULTIPOINT ((218413.86110000033 475994.6961000003))
2880,"3020174800","103",속성변화점,"0","20230519",,,,MULTIPOINT ((218543.23900000006 479353.4790000003))
2881,"3020176500","102",유진에스테크,"0","20230519",,,,MULTIPOINT ((219146.23199999984 476373.7084999997))
2882,"3020179800","104",입장교서측,"0","20230519",,,,MULTIPOINT ((220966.89659999963 480457.7656999994))
2883,"3020180400","102",호견길,"0","20230519",,,,MULTIPOINT ((221215.6177000003 476211.15059999935))
2884,"3020180600","104",기로교,"0","20230519",,,,MULTIPOINT ((221296.01580000017 479220.4148999993))
2885,"3020180900","102",기로리40-4,"0","20230519",,,,MULTIPOINT ((221921.71339999977 478460.3831999991))
2886,"3020181200","106",도림교차로,"0","20230519",,,,MULTIPOINT ((222326.9972000001 479915.3010000009))
2887,"3020182300","103",속성변화점,"0","20230519",,,,MULTIPOINT ((224694.44450000022 478692.7631999999))
2888,"3010140301","104",삼성교북측,"0","20230519",,,,MULTIPOINT ((214940.4450000003 463160.6298999991))
2889,"3020184401","101",오즈스튜디오,"0","20230519",,,,MULTIPOINT ((211292.50829999987 465973.0890999995))
2890,"3010137701","101",동면교차로,"0","20230519",,,,MULTIPOINT ((230690.05289999954 464088.1392999999))
2891,"3020185001","101",타이어프로,"1","20230519",,,,MULTIPOINT ((218147.97609999962 476083.8089000005))
2892,"3010138201","104",천안천,"0","20230519",,,,MULTIPOINT ((213197.42619999964 466102.5658))
2893,"3010138001","104","119익스프레스","0","20230519",,,,MULTIPOINT ((212987.1836000001 465950.34339999966))
2894,"3010022700","101",보산원삼거리,"0","20230519",,,,MULTIPOINT ((207126.4319000002 454262.6150000002))
2895,"3010002800","102",신방동2153,"0","20230519",,,,MULTIPOINT ((211845.79580000043 463369.84899999946))
2896,"3010054300","104",신방교,"0","20230519",,,,MULTIPOINT ((212437.98309999984 464235.70859999955))
2897,"3020131800","101",사이버텔,"0","20230519",,,,MULTIPOINT ((212485.2633999996 467913.3205999993))
2898,"3020127300","101",이마트24천안성정점,"0","20230519",,,,MULTIPOINT ((212353.02240000013 469939.2064999994))
2899,"3010032500","101",풍세뜰교차로,"0","20231013",,NODE0005,,MULTIPOINT ((211045.9866000004 458483.1492999997))
2900,"3010032700","101",풍세뜰교차로,"0","20231013",,NODE0005,,MULTIPOINT ((211063.53359999973 458950.0013999995))
2901,"3010025300","101",용정리1042,"1","20230519",,,,MULTIPOINT ((209055.09480000008 459263.8894999996))
2902,"3010028800","106",용정교차로,"0","20230519",,,,MULTIPOINT ((210361.5242999997 460003.52529999986))
2903,"3010030200","104",보성교남측,"0","20230519",,,,MULTIPOINT ((210655.09499999974 458685.3230000008))
2904,"3010030800","103",속성변화점,"0","20230519",,,,MULTIPOINT ((210709.4667999996 458349.37069999985))
2905,"3010034000","103",속성변화점,"0","20230519",,,,MULTIPOINT ((211254.06900000013 460317.23640000075))
2906,"3010035900","101",한국종축개량협회충청지역본부,"0","20230519",,,,MULTIPOINT ((211475.33050000016 464077.57829999924))
2907,"3010039900","101",한라유치원,"0","20230519",,,,MULTIPOINT ((211705.28050000034 465527.53250000067))
2908,"3010040200","101",신동아목련아파트101동,"0","20230519",,,,MULTIPOINT ((211711.57739999983 466202.0943))
2909,"3010042300","101",풍세삼거리,"0","20230519",,,,MULTIPOINT ((211802.64389999956 459563.7218999993))
2910,"3010042800","101",신동아목련아파트경로당,"0","20230519",,,,MULTIPOINT ((211815.57699999958 466201.9315000009))
2911,"3010042900","101",신동아목련아파트,"0","20230519",,,,MULTIPOINT ((211817.11539999954 466105.3922000006))
2912,"3010044200","101",미래보조기,"0","20230519",,,,MULTIPOINT ((211864.63989999983 467325.79399999976))
2913,"3010045700","101",은혜성교회,"0","20230519",,,,MULTIPOINT ((211928.1303000003 467318.50650000013))
2914,"3010047000","101",S&S스포츠마트,"0","20230519",,,,MULTIPOINT ((211965.45629999973 468565.83660000004))
2915,"3010049900","101",민족사관어린이집,"0","20230519",,,,MULTIPOINT ((212163.52740000002 463896.75540000014))
2916,"3010050000","103",속성변화점,"0","20230519",,,,MULTIPOINT ((212172.34119999968 467277.4562999997))
2917,"3010111000","103",속성변화점,"0","20230519",,,,MULTIPOINT ((221565.51379999984 461261.8401999995))
2918,"3010113300","102",명덕리길,"0","20230519",,,,MULTIPOINT ((222743.37509999983 469332.7189000007))
2919,"3020045900","101",신갈리292,"0","20230519",,,,MULTIPOINT ((210195.63460000046 473365.0184000004))
2920,"3010004800","101",청수동265,"0","20230519",,,,MULTIPOINT ((214210.51549999975 465975.51290000044))
2921,"3010007100","101",다가동495,"0","20230519",,,,MULTIPOINT ((212104.54480000027 466601.95800000057))
2922,"3010007800","102",대흥리545-2,"0","20230519",,,,MULTIPOINT ((220034.03390000015 458756.2569999993))
2923,"3010010600","102",용원리291-35,"0","20230519",,,,MULTIPOINT ((219212.36180000007 460700.8038999997))
2924,"3010011900","102",삼룡동361-27,"0","20230519",,,,MULTIPOINT ((214867.96279999986 463845.25510000065))
2925,"3010012900","101",신방동936,"0","20230519",,,,MULTIPOINT ((211350.3945000004 465828.8103))
2926,"3010015200","102",안서동345-12,"0","20230519",,,,MULTIPOINT ((215952.35390000045 471091.1769999992))
2927,"3010018500","102",신부동525,"0","20230519",,,,MULTIPOINT ((213723.95629999973 468843.07279999927))
2928,"3010019400","102",광덕리산221-90,"0","20230519",,,,MULTIPOINT ((201071.0390999997 450636.06819999963))
2929,"3010019500","104",갈재교,"0","20230519",,,,MULTIPOINT ((202035.4961000001 451867.93469999917))
2930,"3010020000","104",태화교,"0","20230519",,,,MULTIPOINT ((202727.35259999987 452780.4957999997))
2931,"3010022000","103",속성변화점,"0","20230519",,,,MULTIPOINT ((206424.24349999987 455765.8180999998))
2932,"3010025500","101",용정리1042,"1","20230519",,,,MULTIPOINT ((209158.11899999995 459130.81799999997))
2933,"3010027400","101",매당교차로,"0","20230519",,,,MULTIPOINT ((209866.79629999958 456429.6059000008))
2934,"3010028600","102",무학2구마을회관,"0","20230519",,,,MULTIPOINT ((210286.76889999956 453820.4269999992))
2935,"3010031100","101",삼일원앙아파트102동,"0","20230519",,,,MULTIPOINT ((210748.10300000012 465598.2109999992))
2936,"3010039700","102",신방동한라도서관,"0","20230519",,,,MULTIPOINT ((211697.75119999982 465311.1786000002))
2937,"3010040100","101",성지새말2단지아파트204동,"0","20230519",,,,MULTIPOINT ((211710.56280000042 466109.1433000006))
2938,"3010040300","103",속성변화점,"0","20230519",,,,MULTIPOINT ((211712.22730000038 465640.8113000002))
2939,"3010041000","101",봉명청솔아파트309동,"0","20230519",,,,MULTIPOINT ((211747.01680000033 468064.22479999997))
2940,"3010041700","101",하랑하다,"0","20230519",,,,MULTIPOINT ((211787.41370000038 464024.4028999992))
2941,"3010041800","101",신비주택,"0","20230519",,,,MULTIPOINT ((211788.57510000002 468470.62150000036))
2942,"3010042600","101",신방동389-55,"0","20230519",,,,MULTIPOINT ((211814.1475999998 466271.4291999992))
2943,"3010043700","101",청구빌라B동,"0","20230519",,,,MULTIPOINT ((211839.9648000002 468460.6467000004))
2944,"3010044600","101",비발디아파트,"0","20230519",,,,MULTIPOINT ((211873.98720000032 463526.3618999999))
2945,"3010045000","101",NH농협은행신방동지점,"0","20230519",,,,MULTIPOINT ((211887.53340000007 463928.7711999994))
2946,"3010045500","101",유원빌라1동,"0","20230519",,,,MULTIPOINT ((211911.81689999998 467635.4650999997))
2947,"3010047500","101",소라빌딩,"1","20230519",,,,MULTIPOINT ((211993.79119999986 468370.1186999995))
2948,"3010048100","101",협성빌,"0","20230519",,,,MULTIPOINT ((212030.26449999958 468553.2125000004))
2949,"3010051100","102",다온빌리지,"0","20230519",,,,MULTIPOINT ((212244.9927000003 468016.6830000002))
2950,"3010051800","106",남풍세IC,"0","20230519",,,,MULTIPOINT ((212305.66980000027 458115.0377999991))
2951,"3010054900","104",미죽로교량,"0","20230519",,,,MULTIPOINT ((212482.43630000018 460306.7464000005))
2952,"3010056500","101",세종학원,"0","20230519",,,,MULTIPOINT ((212615.0069000004 466669.8901000004))
2953,"3010058400","104",구룡교,"0","20230519",,,,MULTIPOINT ((212764.45969999954 463561.46160000004))
2954,"3010061000","101",온양나드리,"0","20230519",,,,MULTIPOINT ((213037.48330000043 467222.1473999992))
2955,"3010062000","101",추수하는교회,"0","20230519",,,,MULTIPOINT ((213106.30769999977 466275.58589999937))
2956,"3010063200","104",대평교,"0","20230519",,,,MULTIPOINT ((213331.5351999998 452943.5287999995))
2957,"3010065800","101",신부교,"0","20230519",,,,MULTIPOINT ((213536.3903000001 468981.2937000003))
2958,"3010065900","101",태영종합기계,"0","20230519",,,,MULTIPOINT ((213544.84659999982 464823.57770000026))
2959,"3010066100","101",우리은행천안청수지점,"1","20230519",,,,MULTIPOINT ((213571.75079999957 465078.75060000084))
2960,"3010066300","101",버들육거리,"0","20230519",,,,MULTIPOINT ((213585.2611999996 467542.3724000007))
2961,"3010067300","101",영성교,"0","20230519",,,,MULTIPOINT ((213625.29480000027 466645.3200000003))
2962,"3010069400","101",천안농협,"0","20230519",,,,MULTIPOINT ((213691.3629999999 466808.6107999999))
2963,"3010072600","101",신부동305-19,"0","20230519",,,,MULTIPOINT ((213894.31960000005 469571.3671000004))
2964,"3010076800","101",청당동42-1,"0","20230519",,,,MULTIPOINT ((214150.7390999999 464634.6188999992))
2965,"3010078200","101",평화텔레,"0","20230519",,,,MULTIPOINT ((214193.91199999955 466961.16420000046))
2966,"3010078900","101",충무로사거리,"0","20230519",,,,MULTIPOINT ((214206.26970000006 466681.25659999996))
2967,"3010079400","101",청당동963,"0","20230519",,,,MULTIPOINT ((214227.36349999998 465256.7971000001))
2968,"3010079700","101",구정사거리,"0","20230519",,,,MULTIPOINT ((214232.1447999999 454502.5828000009))
2969,"3010080600","104",유정1교,"0","20230519",,,,MULTIPOINT ((214270.08249999955 454483.81350000016))
2970,"3010080800","101",도서만화총판,"0","20230519",,,,MULTIPOINT ((214273.29059999995 469098.14910000004))
2971,"3010084100","101",윤이네꽃화원,"0","20230519",,,,MULTIPOINT ((214429.02670000028 467227.93170000054))
2972,"3010086300","106",도솔광장,"0","20230519",,,,MULTIPOINT ((214567.81859999988 469721.5303000007))
2973,"3010086700","101",동양일보,"0","20230519",,,,MULTIPOINT ((214629.08889999986 465708.7171))
2974,"3010086900","102",태성산호아파트,"0","20230519",,,,MULTIPOINT ((214637.04370000027 467229.84259999916))
2975,"3010088500","101",굴울사거리,"0","20230519",,,,MULTIPOINT ((214703.09119999968 465832.55670000054))
2976,"3010088700","104",천안로지하차도남측,"0","20230519",,,,MULTIPOINT ((214709.45079999976 468858.54729999974))
2977,"3010092400","104",제1소사교,"0","20230519",,,,MULTIPOINT ((215359.53639999963 459990.23890000023))
2978,"3010092500","101",남천안IC앞,"0","20230519",,,,MULTIPOINT ((215373.59520000033 460850.55929999985))
2979,"3010098500","104",유량지하차도,"0","20230519",,,,MULTIPOINT ((216860.39400000032 467157.9946999997))
2980,"3010098800","102",대림숲어린이집,"0","20230519",,,,MULTIPOINT ((216916.67700000014 470124.41080000065))
2981,"3010098900","102",지산리67,"0","20230519",,,,MULTIPOINT ((216932.43829999957 466966.20240000077))
2982,"3010099400","102",천안시태조산청소년수련관,"0","20230519",,,,MULTIPOINT ((217026.30929999985 469210.0167999994))
2983,"3010101500","103",속성변화점,"0","20230519",,,,MULTIPOINT ((218230.84499999974 463529.20570000075))
